year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2024,23,2024-05-30,2024-05-30,Bihar,Pashchim Champaran,Fever with Rash,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Jammu and Kashmir,Kathua,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Jammu and Kashmir,Srinagar,Hepatitis A,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-31,2024-05-31,Jammu and Kashmir,Samba,Mumps,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-07,2024-06-07,Jharkhand,West Singhbhum,Measles,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Jharkhand,Simdega,Rubella,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Jharkhand,Hazaribagh,Food Poisoning,Reported in Same Week,202,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Karnataka,Chikballapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Karnataka,Mysuru,Cholera,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-02,2024-06-02,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Karnataka,Gadag,Acute Diarrheal Disease,Reported in Same Week,46,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Kerala,Kollam,Food Poisoning,Reported in Same Week,69,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Kerala,Palakkad,Jaundice,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Kerala,Ernakulam,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Kerala,Kannur,Hepatitis A,Reported in Same Week,55,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-25,2024-05-25,Kerala,Kottayam,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-07,2024-06-07,Madhya Pradesh,Singrauli,Acute Diarrheal Disease,Reported in Same Week,11,2,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Madhya Pradesh,Sheopur,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-05,2024-06-05,Madhya Pradesh,Satna,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Madhya Pradesh,Datia,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported in Same Week,0,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,8,1,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Maharashtra,Thane,Dengue,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Maharashtra,Nagpur,Cholera,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Maharashtra,Kolhapur,Zika Virus,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-07,2024-06-07,Meghalaya,East Khasi Hills,Measles,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Meghalaya,East Khasi Hills,Chickenpox,Reported in Same Week,100,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Meghalaya,Ri Bhoi,Mushroom Poisoning,Reported in Same Week,5,2,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Meghalaya,South West Khasi Hills,Mushroom Poisoning,Reported in Same Week,10,2,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Meghalaya,West Jaintia Hills,Mushroom Poisoning,Reported in Same Week,12,5,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-31,2024-05-31,Meghalaya,Eastern West Khasi Hills,Hepatitis A,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-07,2024-06-07,Odisha,Deogarh,Food Poisoning,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Odisha,Koraput,Anthrax,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Odisha,Puri,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Odisha,Rayagada,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-02,2024-06-02,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-01,2024-06-01,Odisha,Kandhamal,Measles,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-31,2024-05-31,Rajasthan,Tonk,Food Poisoning,Reported in Same Week,125,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Sikkim,Gyalshing,Chickenpox,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-30,2024-05-30,Sikkim,Gangtok,Hepatitis A,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-06,2024-06-06,Tamil Nadu,Erode,Acute Diarrheal Disease,Reported in Same Week,10,3,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-04,2024-06-04,Tamil Nadu,Madurai,Hepatitis A,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-03,2024-06-03,Tamil Nadu,Villupuram,Hepatitis A,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-02,2024-06-02,Tamil Nadu,Erode,Acute Diarrheal Disease,Reported in Same Week,72,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-06-02,2024-06-02,West Bengal,24 Paraganas South,Food Poisoning,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2024,23,2024-05-31,2024-05-31,West Bengal,Alipurduar,Malaria,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Andhra Pradesh,NTR,Cholera,Reported in Same Week,77,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-20,2024-05-20,Andhra Pradesh,Kurnool,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Assam,Nagaon,Food Poisoning (Mushroom Poisoning),Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Assam,Majuli,Fever with Rash,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Assam,Golaghat,Food Poisoning (Mushroom Poisoning),Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Assam,Kamrup,Acute Diarrheal Disease,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Assam,Dhemaji,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Assam,Darrang,Food Poisoning,Reported in Same Week,136,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Assam,Charaideo,Food Poisoning (Mushroom Poisoning),Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Assam,Bongaigaon,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Bihar,Madhubani,Measles and Rubella,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-26,2024-05-26,Bihar,Begusarai,Fever with Rash,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Chhattisgarh,Bemetara,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Chhattisgarh,Baloda Bazar,Measles,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Gujarat,Anand,Cholera,Reported in Same Week,61,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Gujarat,Gandhinagar,Cholera,Reported in Same Week,112,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Gujarat,Gandhinagar,Cholera,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-25,2024-05-25,Gujarat,Bhavnagar,Acute Diarrheal Disease,Reported in Same Week,491,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Jammu and Kashmir,Bandipora,Hepatitis A,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Jharkhand,East Singhbhum,Chickenpox,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-24,2024-05-24,Jharkhand,Sahebganj,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-24,2024-05-24,Jharkhand,Koderma,Food Poisoning,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-04-27,2024-04-27,Jharkhand,Latehar,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Karnataka,Chikballapur,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-30,2024-05-30,Karnataka,Chamarajanagara,Food Poisoning,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-30,2024-05-30,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,58,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Karnataka,Chamarajanagara,Acute Gastroenteritis,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Karnataka,Mysuru,Cholera,Reported in Same Week,133,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Karnataka,Hassan,Influenza,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Karnataka,Chikballapur,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-24,2024-05-24,Karnataka,Chamarajanagara,Cholera,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-30,2024-05-30,Kerala,Wayanad,Food Poisoning,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Kerala,Palakkad,Hepatitis A,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Kerala,Idukki,Dengue,Reported in Same Week,11,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-26,2024-05-26,Kerala,Thrissur,Food Poisoning,Reported in Same Week,143,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Madhya Pradesh,Chhatarpur,Scrub Typhus,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Madhya Pradesh,Alirajpur,Acute Encephalitic Syndrome,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Madhya Pradesh,Chhindwara,Leptospirosis,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Madhya Pradesh,Bhind,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Madhya Pradesh,Seoni,Leptospirosis,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Madhya Pradesh,Sehore,Dengue,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Madhya Pradesh,Betul,Jaundice of less than 4 weeks,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-26,2024-05-26,Madhya Pradesh,Shahdol,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Maharashtra,Nanded,Dengue,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-25,2024-05-25,Maharashtra,Pune,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-20,2024-05-20,Maharashtra,Pune,Cholera,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-01-25,2024-01-25,Maharashtra,Gadchiroli,Dengue,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-08,2024-05-08,Meghalaya,West Khasi Hills,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Odisha,Gajapati,Measles,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Odisha,Rayagada,Acute Diarrheal Disease,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Odisha,Koraput,Anthrax,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-06-01,2024-06-01,Tamil Nadu,Vellore,Acute Gastroenteritis,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Tamil Nadu,Tirupathur,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-31,2024-05-31,Tamil Nadu,Namakkal,Acute Gastroenteritis,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-29,2024-05-29,Tamil Nadu,Coimbatore,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,Tamil Nadu,Tiruchirappalli,Hepatitis A,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Tamil Nadu,Coimbatore,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,Tamil Nadu,Salem,Acute Diarrheal Disease,Reported in Same Week,92,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-25,2024-05-25,Tamil Nadu,Thiruvallur,Acute Gastroenteritis,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-24,2024-05-24,Tripura,Gomati,Measles,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-01-29,2024-01-29,Uttar Pradesh,Siddharth Nagar,Measles,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,West Bengal,Hooghly,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-28,2024-05-28,West Bengal,Purba Bardhaman,Acute Diarrheal Disease,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2024,22,2024-05-27,2024-05-27,West Bengal,Howrah,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
